//X,Y,Z,intensity,ping_no
-266.42739868,115.61269379,-7.46278191,-510.000000,154.000000
-266.40979004,115.66217804,-7.47306156,-510.000000,154.000000
-266.39184570,115.71259308,-7.48276806,-510.000000,154.000000
-266.37408447,115.76249695,-7.49215603,-510.000000,154.000000
-266.35665894,115.81078339,-7.48273754,-510.000000,154.000000
-266.33953857,115.85828400,-7.47304916,-510.000000,154.000000
-266.32220459,115.90641785,-7.46279812,-510.000000,154.000000
-266.30401611,115.95742798,-7.47027588,-510.000000,154.000000
-266.28665161,116.00553131,-7.45916367,-510.000000,154.000000
-266.26837158,116.05677795,-7.46572876,-510.000000,154.000000
-266.24975586,116.10893250,-7.47163773,-510.000000,154.000000
-266.23132324,116.16053772,-7.47724819,-510.000000,154.000000
-266.21234131,116.21376801,-7.48198891,-510.000000,154.000000
-266.19351196,116.26644135,-7.48642540,-510.000000,154.000000
-266.17437744,116.32000732,-7.49015522,-510.000000,154.000000
-266.15393066,116.37778473,-7.51128292,-510.000000,154.000000
-266.13616943,116.42690277,-7.49629498,-510.000000,154.000000
-266.11868286,116.47518158,-7.48110485,-510.000000,154.000000
-266.10098267,116.52405548,-7.46525860,-510.000000,154.000000
-266.08361816,116.57208252,-7.44922447,-510.000000,154.000000
-266.06573486,116.62142181,-7.43227577,-510.000000,154.000000
-266.04611206,116.67620850,-7.43231010,-510.000000,154.000000
-266.02828979,116.72539520,-7.41442966,-510.000000,154.000000
-266.00860596,116.78031158,-7.41343117,-510.000000,154.000000
-265.98666382,116.84207153,-7.42888165,-510.000000,154.000000
-265.96282959,116.90966034,-7.46116543,-510.000000,154.000000
-265.93850708,116.97862244,-7.49238300,-510.000000,154.000000
-265.91418457,117.04752350,-7.52310753,-510.000000,154.000000
-265.89337158,117.10541534,-7.51832771,-510.000000,154.000000
-265.87283325,117.16267395,-7.51327419,-510.000000,154.000000
-265.85195923,117.22074890,-7.50731277,-510.000000,154.000000
-265.82901001,117.28514862,-7.51795006,-510.000000,154.000000
-265.81008911,117.33714294,-7.49359798,-510.000000,154.000000
-265.79153442,117.38820648,-7.46910858,-510.000000,154.000000
-265.77276611,117.43978882,-7.44379330,-510.000000,154.000000
-265.75183105,117.49795532,-7.43495369,-510.000000,154.000000
-265.73034668,117.55761719,-7.42476940,-510.000000,154.000000
-265.70883179,117.61731720,-7.41394711,-510.000000,154.000000
-265.68728638,117.67706299,-7.40248680,-510.000000,154.000000
-265.66302490,117.74491119,-7.40668774,-510.000000,154.000000
-265.64089966,117.80627441,-7.39306355,-510.000000,154.000000
-265.61621094,117.87529755,-7.39531708,-510.000000,154.000000
-265.59399414,117.93682861,-7.38026524,-510.000000,154.000000
-265.56912231,118.00627899,-7.38094044,-510.000000,154.000000
-265.53479004,118.10369110,-7.42760086,-510.000000,154.000000
-265.50003052,118.20219421,-7.47286797,-510.000000,154.000000
-265.46487427,118.30176544,-7.51672554,-510.000000,154.000000
-265.42620850,118.41156769,-7.57479000,-510.000000,154.000000
-265.39599609,118.49623108,-7.58361626,-510.000000,154.000000
-265.36584473,118.58065033,-7.59180641,-510.000000,154.000000
-265.33526611,118.66626740,-7.59835625,-510.000000,154.000000
-265.30474854,118.75161743,-7.60427380,-510.000000,154.000000
-265.27328491,118.83961487,-7.60743999,-510.000000,154.000000
-265.24163818,118.92805481,-7.60938644,-510.000000,154.000000
-265.20980835,119.01691437,-7.61010265,-510.000000,154.000000
-265.17782593,119.10617828,-7.60958195,-510.000000,154.000000
-265.14489746,119.19804382,-7.60606766,-510.000000,154.000000
-265.11206055,119.28954315,-7.60182285,-510.000000,154.000000
-265.07882690,119.38214874,-7.59566116,-510.000000,154.000000
-265.04571533,119.47435760,-7.58877659,-510.000000,154.000000
-265.01919556,119.54716492,-7.55012321,-510.000000,154.000000
-264.99273682,119.61972046,-7.51054573,-510.000000,154.000000
-264.96636963,119.69202423,-7.47004795,-510.000000,154.000000
-264.94009399,119.76406097,-7.42863083,-510.000000,154.000000
-264.88906860,119.90775299,-7.46628666,-510.000000,154.000000
-264.83377075,120.06372070,-7.51569080,-510.000000,154.000000
-264.77761841,120.22200012,-7.56153393,-510.000000,154.000000
-264.72113037,120.38108826,-7.60519505,-510.000000,154.000000
-264.67968750,120.49635315,-7.58999062,-510.000000,154.000000
-264.63806152,120.61199951,-7.57283592,-510.000000,154.000000
-264.59628296,120.72799683,-7.55371857,-510.000000,154.000000
-264.55004883,120.85680389,-7.54542255,-510.000000,154.000000
-264.48474121,121.04027557,-7.58131981,-510.000000,154.000000
-264.41882324,121.22538757,-7.61347961,-510.000000,154.000000
-264.35229492,121.41207123,-7.64186192,-510.000000,154.000000
-264.28063965,121.61330414,-7.67858982,-510.000000,154.000000
-264.19750977,121.84707642,-7.72957039,-510.000000,154.000000
-264.11376953,122.08235931,-7.77626801,-510.000000,154.000000
-264.02893066,122.32054901,-7.81674862,-510.000000,154.000000
-263.94357300,122.56005859,-7.85290527,-510.000000,154.000000
-263.86471558,122.78019714,-7.85282040,-510.000000,154.000000
-263.78048706,123.01556396,-7.85869312,-510.000000,154.000000
-263.69561768,123.25250244,-7.85902691,-510.000000,154.000000
-263.61016846,123.49089050,-7.85378075,-510.000000,154.000000
-263.54660034,123.66602325,-7.78016090,-510.000000,154.000000
-263.47799683,123.85538483,-7.71273899,-510.000000,154.000000
-263.40933228,124.04475403,-7.64083767,-510.000000,154.000000
-263.34063721,124.23405457,-7.56443977,-510.000000,154.000000
-270.27603149,105.13220978,-8.06633091,-510.000000,155.000000
-270.16796875,105.43315125,-8.04560757,-510.000000,155.000000
-270.06063843,105.73176575,-8.01756191,-510.000000,155.000000
-269.95410156,106.02793884,-7.98225641,-510.000000,155.000000
-269.84841919,106.32152557,-7.93975544,-510.000000,155.000000
-269.78088379,106.51067352,-7.96043253,-510.000000,155.000000
-269.71334839,106.69974518,-7.97820520,-510.000000,155.000000
-269.64636230,106.88713074,-7.99099541,-510.000000,155.000000
-269.57940674,107.07431793,-8.00088501,-510.000000,155.000000
-269.50469971,107.28199005,-7.97714806,-510.000000,155.000000
-269.43054199,107.48802185,-7.94915295,-510.000000,155.000000
-269.35696411,107.69235229,-7.91693878,-510.000000,155.000000
-269.28863525,107.88221741,-7.89298487,-510.000000,155.000000
-269.22680664,108.05413055,-7.87348318,-510.000000,155.000000
-269.17001343,108.21230316,-7.86347342,-510.000000,155.000000
-269.11358643,108.36940002,-7.85054255,-510.000000,155.000000
-269.05749512,108.52538300,-7.83471203,-510.000000,155.000000
-268.99392700,108.70121002,-7.78652191,-510.000000,155.000000
-268.93511963,108.86418915,-7.74916410,-510.000000,155.000000
-268.87265015,109.03667450,-7.69464254,-510.000000,155.000000
-268.81488037,109.19647980,-7.65124846,-510.000000,155.000000
-268.77151489,109.31731415,-7.64328861,-510.000000,155.000000
-268.72836304,109.43737793,-7.63336563,-510.000000,155.000000
-268.68548584,109.55665588,-7.62149620,-510.000000,155.000000
-268.64288330,109.67511749,-7.60769415,-510.000000,155.000000
-268.60540771,109.77959442,-7.60426140,-510.000000,155.000000
-268.56787109,109.88423157,-7.59988260,-510.000000,155.000000
-268.53076172,109.98752594,-7.59329844,-510.000000,155.000000
-268.49362183,110.09093475,-7.58576345,-510.000000,155.000000
-268.45745850,110.19150543,-7.57490063,-510.000000,155.000000
-268.42538452,110.28115845,-7.57733107,-510.000000,155.000000
-268.39340210,110.37042236,-7.57851267,-510.000000,155.000000
-268.36157227,110.45928192,-7.57845449,-510.000000,155.000000
-268.33062744,110.54550934,-7.57553816,-510.000000,155.000000
-268.29959106,110.63204193,-7.57199669,-510.000000,155.000000
-268.26895142,110.71738434,-7.56676674,-510.000000,155.000000
-268.24176025,110.79356384,-7.57627726,-510.000000,155.000000
-268.20812988,110.88668060,-7.55289841,-510.000000,155.000000
-268.17474365,110.97904968,-7.52823496,-510.000000,155.000000
-268.14160156,111.07064819,-7.50230074,-510.000000,155.000000
-268.10873413,111.16146088,-7.47510767,-510.000000,155.000000
-268.07998657,111.24127960,-7.46159077,-510.000000,155.000000
-268.05444336,111.31266785,-7.46340227,-510.000000,155.000000
-268.02597046,111.39155579,-7.44792986,-510.000000,155.000000
-268.00064087,111.46225739,-7.44794941,-510.000000,155.000000
-267.97903442,111.52302551,-7.46244144,-510.000000,155.000000
-267.95742798,111.58377838,-7.47627974,-510.000000,155.000000
-267.93582153,111.64450836,-7.48946714,-510.000000,155.000000
-267.91424561,111.70520020,-7.50200415,-510.000000,155.000000
-267.89315796,111.76441193,-7.51312542,-510.000000,155.000000
-267.87182617,111.82429504,-7.52400732,-510.000000,155.000000
-267.85076904,111.88339996,-7.53389072,-510.000000,155.000000
-267.82946777,111.94317627,-7.54352379,-510.000000,155.000000
-267.80868530,112.00142670,-7.55182409,-510.000000,155.000000
-267.79037476,112.05335236,-7.57666922,-510.000000,155.000000
-267.77224731,112.10473633,-7.60069656,-510.000000,155.000000
-267.75378418,112.15704346,-7.62458992,-510.000000,155.000000
-267.72296143,112.24097443,-7.56245565,-510.000000,155.000000
-267.69482422,112.31800842,-7.51662683,-510.000000,155.000000
-267.66726685,112.39340210,-7.46956158,-510.000000,155.000000
-267.63977051,112.46858215,-7.42188978,-510.000000,155.000000
-267.61993408,112.52400970,-7.42465353,-510.000000,155.000000
-267.60247803,112.57341766,-7.44413042,-510.000000,155.000000
-267.58493042,112.62298584,-7.46316481,-510.000000,155.000000
-267.56732178,112.67269135,-7.48175621,-510.000000,155.000000
-267.54586792,112.73207855,-7.46455145,-510.000000,155.000000
-267.52639771,112.78642273,-7.46445036,-510.000000,155.000000
-267.50720215,112.83990479,-7.46357870,-510.000000,155.000000
-267.48782349,112.89395905,-7.46243525,-510.000000,155.000000
-267.46875000,112.94715118,-7.46053886,-510.000000,155.000000
-267.44946289,113.00090027,-7.45836163,-510.000000,155.000000
-267.43048096,113.05377960,-7.45545101,-510.000000,155.000000
-267.41128540,113.10720825,-7.45225096,-510.000000,155.000000
-267.39266968,113.15903473,-7.44813347,-510.000000,155.000000
-267.37561035,113.20715332,-7.46153545,-510.000000,155.000000
-267.35873413,113.25464630,-7.47432804,-510.000000,155.000000
-267.34155273,113.30295563,-7.48689890,-510.000000,155.000000
-267.32302856,113.35449219,-7.48096228,-510.000000,155.000000
-267.30429077,113.40656281,-7.47472191,-510.000000,155.000000
-267.28588867,113.45771790,-7.46783257,-510.000000,155.000000
-267.26873779,113.50596619,-7.47863960,-510.000000,155.000000
-267.25064087,113.55615234,-7.47068834,-510.000000,155.000000
-267.23373413,113.60369873,-7.48049450,-510.000000,155.000000
-267.21572876,113.65361786,-7.47166443,-510.000000,155.000000
-267.19882202,113.70116425,-7.48063612,-510.000000,155.000000
-267.18090820,113.75080872,-7.47093439,-510.000000,155.000000
-267.16397095,113.79833984,-7.47907495,-510.000000,155.000000
-267.14727783,113.84520721,-7.48669434,-510.000000,155.000000
-267.13027954,113.89285278,-7.49402714,-510.000000,155.000000
-267.11251831,113.94203949,-7.48262215,-510.000000,155.000000
-267.09555054,113.98964691,-7.48912621,-510.000000,155.000000
-267.07788086,114.03851318,-7.47686958,-510.000000,155.000000
-267.06091309,114.08607483,-7.48254824,-510.000000,155.000000
-267.04336548,114.13461304,-7.46944761,-510.000000,155.000000
-267.02667236,114.18138885,-7.47423267,-510.000000,155.000000
-267.00994873,114.22819519,-7.47862434,-510.000000,155.000000
-266.99322510,114.27503204,-7.48262119,-510.000000,155.000000
-266.97610474,114.32229614,-7.46782637,-510.000000,155.000000
-266.95938110,114.36904144,-7.47103024,-510.000000,155.000000
-266.94293213,114.41510010,-7.47379971,-510.000000,155.000000
-266.92617798,114.46189117,-7.47622156,-510.000000,155.000000
-266.90942383,114.50869751,-7.47824812,-510.000000,155.000000
-266.89266968,114.55551147,-7.47988129,-510.000000,155.000000
-266.87591553,114.60234070,-7.48111916,-510.000000,155.000000
-266.85913086,114.64917755,-7.48196268,-510.000000,155.000000
-266.84237671,114.69601440,-7.48241138,-510.000000,155.000000
-266.82559204,114.74285126,-7.48246574,-510.000000,155.000000
-266.80880737,114.78968048,-7.48212481,-510.000000,155.000000
-266.79202271,114.83650970,-7.48138952,-510.000000,155.000000
-266.77520752,114.88333130,-7.48025894,-510.000000,155.000000
-266.75869751,114.92942047,-7.47876072,-510.000000,155.000000
-266.74191284,114.97621918,-7.47684813,-510.000000,155.000000
-266.72537231,115.02227783,-7.47457886,-510.000000,155.000000
-266.70858765,115.06903839,-7.47188282,-510.000000,155.000000
-266.69180298,115.11576843,-7.46879339,-510.000000,155.000000
-266.67501831,115.16248322,-7.46530962,-510.000000,155.000000
-266.65826416,115.20915985,-7.46143198,-510.000000,155.000000
-266.64160156,115.25489807,-7.43877983,-510.000000,155.000000
-266.62487793,115.30137634,-7.43412304,-510.000000,155.000000
-266.60794067,115.34852600,-7.42899466,-510.000000,155.000000
-266.59124756,115.39492798,-7.42354965,-510.000000,155.000000
-266.57376099,115.44416809,-7.43587112,-510.000000,155.000000
-266.55581665,115.49523163,-7.46608353,-510.000000,155.000000
-266.53808594,115.54506683,-7.47750854,-510.000000,155.000000
-266.51983643,115.59698486,-7.50679064,-510.000000,155.000000
-266.50265503,115.64466858,-7.49913216,-510.000000,155.000000
-266.48574829,115.69157410,-7.49119091,-510.000000,155.000000
-266.46859741,115.73913574,-7.48272276,-510.000000,155.000000
-266.45175171,115.78590393,-7.47398567,-510.000000,155.000000
-266.43438721,115.83404541,-7.46456671,-510.000000,155.000000
-266.41629028,115.88480377,-7.47292185,-510.000000,155.000000
-266.39892578,115.93292999,-7.46264362,-510.000000,155.000000
-266.38073730,115.98394012,-7.47009230,-510.000000,155.000000
-266.36337280,116.03204346,-7.45895290,-510.000000,155.000000
-266.34631348,116.07933807,-7.44757128,-510.000000,155.000000
-266.32897949,116.12725830,-7.43560362,-510.000000,155.000000
-266.31066895,116.17859650,-7.44125557,-510.000000,155.000000
-266.29174805,116.23154449,-7.44604158,-510.000000,155.000000
-266.27301025,116.28394318,-7.45052338,-510.000000,155.000000
-266.25396729,116.33723450,-7.45430231,-510.000000,155.000000
-266.23510742,116.38996887,-7.45778561,-510.000000,155.000000
-266.21594238,116.44358063,-7.46054792,-510.000000,155.000000
-266.19534302,116.50167847,-7.48063040,-510.000000,155.000000
-266.17434692,116.56092834,-7.49988270,-510.000000,155.000000
-266.15344238,116.61986542,-7.51876593,-510.000000,155.000000
-266.13537598,116.66974640,-7.50159836,-510.000000,155.000000
-266.11737061,116.71948242,-7.48398447,-510.000000,155.000000
-266.09936523,116.76907349,-7.46592617,-510.000000,155.000000
-266.07952881,116.82439423,-7.46474266,-510.000000,155.000000
-266.05938721,116.88056183,-7.46273375,-510.000000,155.000000
-266.03945923,116.93612671,-7.46044636,-510.000000,155.000000
-266.01919556,116.99252319,-7.45731163,-510.000000,155.000000
-265.99917603,117.04831696,-7.45391035,-510.000000,155.000000
-265.97857666,117.10564423,-7.44933605,-510.000000,155.000000
-265.95822144,117.16234589,-7.44448853,-510.000000,155.000000
-265.93753052,117.21986389,-7.43874168,-510.000000,155.000000
-265.91476440,117.28372955,-7.44959116,-510.000000,155.000000
-265.89370728,117.34226227,-7.44226217,-510.000000,155.000000
-265.87048340,117.40740967,-7.45139313,-510.000000,155.000000
-265.84930420,117.46622467,-7.44277620,-510.000000,155.000000
-265.82586670,117.53191376,-7.45049381,-510.000000,155.000000
-265.80685425,117.58403015,-7.42368507,-510.000000,155.000000
-265.78796387,117.63592529,-7.39638329,-510.000000,155.000000
-265.76910400,117.68758392,-7.36858988,-510.000000,155.000000
-265.74765015,117.74708557,-7.35660601,-510.000000,155.000000
-265.72015381,117.82445526,-7.37562084,-510.000000,155.000000
-265.68991089,117.91004181,-7.41019487,-510.000000,155.000000
-265.66192627,117.98868561,-7.42714405,-510.000000,155.000000
-265.63107300,118.07579041,-7.45948982,-510.000000,155.000000
-265.60238647,118.15638733,-7.47388506,-510.000000,155.000000
-265.57046509,118.24641418,-7.50303268,-510.000000,155.000000
-265.54129028,118.32820129,-7.51522350,-510.000000,155.000000
-265.50885010,118.41967773,-7.54196882,-510.000000,155.000000
-265.48818970,118.47610474,-7.50432634,-510.000000,155.000000
-265.46789551,118.53147888,-7.46660757,-510.000000,155.000000
-265.44747925,118.58721924,-7.42783546,-510.000000,155.000000
-265.42410278,118.65163422,-7.40425873,-510.000000,155.000000
-265.39663696,118.72795105,-7.39353848,-510.000000,155.000000
-265.36569214,118.81444550,-7.39686918,-510.000000,155.000000
-265.33456421,118.90137482,-7.39899063,-510.000000,155.000000
-265.30328369,118.98872375,-7.39989424,-510.000000,155.000000
-265.26391602,119.09944916,-7.42733431,-510.000000,155.000000
-265.22445679,119.21041107,-7.45360088,-510.000000,155.000000
-265.18441772,119.32300568,-7.47753048,-510.000000,155.000000
-265.14425659,119.43579102,-7.50028276,-510.000000,155.000000
-265.10299683,119.55162048,-7.51938248,-510.000000,155.000000
-265.06137085,119.66831207,-7.53659821,-510.000000,155.000000
-265.01943970,119.78585052,-7.55191612,-510.000000,155.000000
-264.97720337,119.90420532,-7.56531811,-510.000000,155.000000
-264.93753052,120.01474762,-7.56026840,-510.000000,155.000000
-264.89791870,120.12506104,-7.55411100,-510.000000,155.000000
-264.85787964,120.23657227,-7.54544735,-510.000000,155.000000
-264.81790161,120.34780121,-7.53568077,-510.000000,155.000000
-264.77667236,120.46234894,-7.52112436,-510.000000,155.000000
-264.73107910,120.58950043,-7.51770735,-510.000000,155.000000
-264.68951416,120.70493317,-7.49910831,-510.000000,155.000000
-264.64346313,120.83319092,-7.49133015,-510.000000,155.000000
-264.57397461,121.02873993,-7.54038477,-510.000000,155.000000
-264.50375366,121.22620392,-7.58538818,-510.000000,155.000000
-264.43280029,121.42552948,-7.62629843,-510.000000,155.000000
-264.36117554,121.62664032,-7.66307592,-510.000000,155.000000
-264.29638672,121.80755615,-7.66620541,-510.000000,155.000000
-264.23141479,121.98887634,-7.66644812,-510.000000,155.000000
-264.16574097,122.17199707,-7.66191626,-510.000000,155.000000
-264.09994507,122.35540009,-7.65448761,-510.000000,155.000000
-264.01718140,122.58683014,-7.66882896,-510.000000,155.000000
-263.92892456,122.83383179,-7.68876171,-510.000000,155.000000
-263.83990479,123.08270264,-7.70279074,-510.000000,155.000000
-263.75021362,123.33333588,-7.71086740,-510.000000,155.000000
-263.63732910,123.64947510,-7.74433708,-510.000000,155.000000
-263.52337646,123.96826935,-7.76939154,-510.000000,155.000000
-263.40847778,124.28955078,-7.78595638,-510.000000,155.000000
-263.28744507,124.62785339,-7.80372095,-510.000000,155.000000
-270.24084473,105.48828888,-7.83369923,-510.000000,156.000000
-270.14938354,105.74359894,-7.83961201,-510.000000,156.000000
-270.06356812,105.98327637,-7.85012913,-510.000000,156.000000
-269.97308350,106.23546600,-7.84415531,-510.000000,156.000000
-269.88824463,106.47209167,-7.84327555,-510.000000,156.000000
-269.81607056,106.67369843,-7.85101509,-510.000000,156.000000
-269.74398804,106.87493134,-7.85548782,-510.000000,156.000000
-269.67254639,107.07419586,-7.85465622,-510.000000,156.000000
-269.60614014,107.25970459,-7.86235762,-510.000000,156.000000
-269.53195190,107.46576691,-7.83657169,-510.000000,156.000000
-269.46313477,107.65718842,-7.81866932,-510.000000,156.000000
-269.39001465,107.86000061,-7.78461027,-510.000000,156.000000
-269.32220459,108.04832458,-7.75883484,-510.000000,156.000000
-269.26550293,108.20619202,-7.75021982,-510.000000,156.000000
-269.21377563,108.35058594,-7.75141907,-510.000000,156.000000
-269.15771484,108.50644684,-7.73711443,-510.000000,156.000000
-269.10656738,108.64901733,-7.73296452,-510.000000,156.000000
-269.05227661,108.79972076,-7.70997620,-510.000000,156.000000
-268.99810791,108.94997406,-7.68506193,-510.000000,156.000000
-268.94464111,109.09825897,-7.65672207,-510.000000,156.000000
-268.89129639,109.24601746,-7.62646723,-510.000000,156.000000
-268.85226440,109.35509491,-7.63193560,-510.000000,156.000000
-268.81338501,109.46367645,-7.63569641,-510.000000,156.000000
-268.77465820,109.57173157,-7.63776207,-510.000000,156.000000
-268.73614502,109.67925262,-7.63814163,-510.000000,156.000000
-268.31231689,110.85751343,-7.51676226,-510.000000,156.000000
-268.27886963,110.95008850,-7.49298763,-510.000000,156.000000
-268.24911499,111.03273773,-7.48349285,-510.000000,156.000000
-268.21954346,111.11488342,-7.47291231,-510.000000,156.000000
-268.19015503,111.19651794,-7.46125650,-510.000000,156.000000
-268.17138672,111.24991608,-7.49510145,-510.000000,156.000000
-268.15228271,111.30432892,-7.52888107,-510.000000,156.000000
-268.13333130,111.35829926,-7.56169081,-510.000000,156.000000
-268.11398315,111.41326904,-7.59441566,-510.000000,156.000000
-268.07629395,111.51631927,-7.52884245,-510.000000,156.000000
-268.03906250,111.61799622,-7.46182728,-510.000000,156.000000
-268.00231934,111.71827698,-7.39339209,-510.000000,156.000000
-267.96902466,111.80935669,-7.33993912,-510.000000,156.000000
-267.95135498,111.85955048,-7.36678076,-510.000000,156.000000
-267.93334961,111.91067505,-7.39352751,-510.000000,156.000000
-267.91549683,111.96130371,-7.41943645,-510.000000,156.000000
-267.89730835,112.01285553,-7.44523239,-510.000000,156.000000
-267.87954712,112.06317139,-7.46985197,-510.000000,156.000000
-267.86148071,112.11441040,-7.49435568,-510.000000,156.000000
-267.84356689,112.16511536,-7.51805258,-510.000000,156.000000
-267.82534790,112.21674347,-7.54161787,-510.000000,156.000000
-267.80755615,112.26708984,-7.56406403,-510.000000,156.000000
-267.78942871,112.31835175,-7.58637524,-510.000000,156.000000
-267.77151489,112.36904907,-7.60791206,-510.000000,156.000000
-267.75326538,112.42065430,-7.62929678,-510.000000,156.000000
-267.72576904,112.49580383,-7.58107853,-510.000000,156.000000
-267.69857788,112.57002258,-7.53197241,-510.000000,156.000000
-267.67172241,112.64330292,-7.48199129,-510.000000,156.000000
-267.64743042,112.71000671,-7.44851637,-510.000000,156.000000
-267.62820435,112.76363373,-7.44861650,-510.000000,156.000000
-267.60876465,112.81783295,-7.44845247,-510.000000,156.000000
-267.58963013,112.87117767,-7.44752121,-510.000000,156.000000
-267.57232666,112.92002106,-7.46387434,-510.000000,156.000000
-267.55123901,112.97814178,-7.44436359,-510.000000,156.000000
-267.53201294,113.03175354,-7.44212818,-510.000000,156.000000
-267.51306152,113.08448792,-7.43916321,-510.000000,156.000000
-267.49392700,113.13777924,-7.43590832,-510.000000,156.000000
-267.47534180,113.18946838,-7.43173838,-510.000000,156.000000
-267.45657349,113.24170685,-7.42728519,-510.000000,156.000000
-267.43811035,113.29305267,-7.42215061,-510.000000,156.000000
-267.41943359,113.34493256,-7.41672516,-510.000000,156.000000
-267.40267944,113.39206696,-7.42854977,-510.000000,156.000000
-267.38562012,113.44001007,-7.44014072,-510.000000,156.000000
-267.36880493,113.48731995,-7.45115089,-510.000000,156.000000
-267.35168457,113.53543091,-7.46191454,-510.000000,156.000000
-267.33502197,113.58217621,-7.47195721,-510.000000,156.000000
-267.31811523,113.62971497,-7.48175097,-510.000000,156.000000
-267.30139160,113.67661285,-7.49099922,-510.000000,156.000000
-267.28442383,113.72428894,-7.49998522,-510.000000,156.000000
-267.26644897,113.77406311,-7.49029398,-510.000000,156.000000
-267.24832153,113.82434845,-7.48028183,-510.000000,156.000000
-267.23049927,113.87369537,-7.46970177,-510.000000,156.000000
-267.21356201,113.92120361,-7.47700119,-510.000000,156.000000
-267.19583130,113.97024536,-7.46556377,-510.000000,156.000000
-267.17889404,114.01771545,-7.47203636,-510.000000,156.000000
-267.16220093,114.06451416,-7.47801447,-510.000000,156.000000
-267.14520264,114.11206818,-7.48368073,-510.000000,156.000000
-267.12844849,114.15894318,-7.48886347,-510.000000,156.000000
-267.11169434,114.20585632,-7.49365091,-510.000000,156.000000
-267.09490967,114.25279999,-7.49804258,-510.000000,156.000000
-267.07812500,114.29977417,-7.50203943,-510.000000,156.000000
-267.06097412,114.34716034,-7.48724270,-510.000000,156.000000
-267.04364014,114.39501953,-7.47208977,-510.000000,156.000000
-267.02664185,114.44190979,-7.45648527,-510.000000,156.000000
-267.00994873,114.48856354,-7.45888758,-510.000000,156.000000
-266.99325562,114.53522491,-7.46089649,-510.000000,156.000000
-266.97653198,114.58190918,-7.46251249,-510.000000,156.000000
-266.95980835,114.62859344,-7.46373463,-510.000000,156.000000
-266.94308472,114.67528534,-7.46456385,-510.000000,156.000000
-266.92633057,114.72198486,-7.46499920,-510.000000,156.000000
-266.90960693,114.76868439,-7.46504164,-510.000000,156.000000
-266.89285278,114.81537628,-7.46468925,-510.000000,156.000000
-266.87609863,114.86206818,-7.46394396,-510.000000,156.000000
-266.85937500,114.90874481,-7.46280527,-510.000000,156.000000
-266.84286499,114.95469666,-7.46129942,-510.000000,156.000000
-266.82611084,115.00135040,-7.45938015,-510.000000,156.000000
-266.80950928,115.04821777,-7.47547054,-510.000000,156.000000
-266.79272461,115.09497070,-7.47276258,-510.000000,156.000000
-266.77593994,115.14170074,-7.46966076,-510.000000,156.000000
-266.75915527,115.18840790,-7.46616507,-510.000000,156.000000
-266.74237061,115.23508453,-7.46227503,-510.000000,156.000000
-266.72534180,115.28244781,-7.45792389,-510.000000,156.000000
-266.70816040,115.33081818,-7.47154045,-510.000000,156.000000
-266.69061279,115.38014984,-7.48465252,-510.000000,156.000000
-266.67324829,115.42899323,-7.49741459,-510.000000,156.000000
-266.65612793,115.47660828,-7.49140358,-510.000000,156.000000
-266.63925171,115.52346039,-7.48508501,-510.000000,156.000000
-266.62213135,115.57097626,-7.47826529,-510.000000,156.000000
-266.60528564,115.61771393,-7.47115135,-510.000000,156.000000
-266.58822632,115.66512299,-7.46352530,-510.000000,156.000000
-266.57141113,115.71174622,-7.45561743,-510.000000,156.000000
-266.55435181,115.75903320,-7.44718647,-510.000000,156.000000
-266.53668213,115.80866241,-7.45658445,-510.000000,156.000000
-266.51934814,115.85665894,-7.44718027,-510.000000,156.000000
-266.50131226,115.90727997,-7.45555019,-510.000000,156.000000
-266.48294067,115.95881653,-7.46330070,-510.000000,156.000000
-266.46472168,116.00982666,-7.47073603,-510.000000,156.000000
-266.44735718,116.05791473,-7.45958424,-510.000000,156.000000
-266.42904663,116.10916901,-7.46610737,-510.000000,156.000000
-266.41168213,116.15721893,-7.45409203,-510.000000,156.000000
-266.39331055,116.20869446,-7.45969534,-510.000000,156.000000
-266.37570190,116.25740051,-7.44662094,-510.000000,156.000000
-266.35696411,116.30980682,-7.45108986,-510.000000,156.000000
-266.33789063,116.36309052,-7.45485449,-510.000000,156.000000
-266.31903076,116.41581726,-7.45832443,-510.000000,156.000000
-266.29827881,116.47434998,-7.47872210,-510.000000,156.000000
-266.27764893,116.53259277,-7.49874640,-510.000000,156.000000
-266.25659180,116.59197235,-7.51793861,-510.000000,156.000000
-266.23562622,116.65105438,-7.53676224,-510.000000,156.000000
-266.21572876,116.70652771,-7.53700304,-510.000000,156.000000
-266.19580078,116.76213837,-7.53669691,-510.000000,156.000000
-266.17581177,116.81787872,-7.53584528,-510.000000,156.000000
-266.15576172,116.87374878,-7.53444195,-510.000000,156.000000
-266.13735962,116.92444611,-7.51493883,-510.000000,156.000000
-266.11724854,116.98042297,-7.51247597,-510.000000,156.000000
-266.09890747,117.03093719,-7.49200535,-510.000000,156.000000
-266.07876587,117.08699036,-7.48847675,-510.000000,156.000000
-266.05807495,117.14459229,-7.48376846,-510.000000,156.000000
-266.03536987,117.20827484,-7.49576616,-510.000000,156.000000
-266.01229858,117.27304077,-7.50673723,-510.000000,156.000000
-265.98931885,117.33744812,-7.51732159,-510.000000,156.000000
-265.97042847,117.38941193,-7.49292660,-510.000000,156.000000
-265.95184326,117.44046021,-7.46839476,-510.000000,156.000000
-265.93304443,117.49201202,-7.44303751,-510.000000,156.000000
-265.91210938,117.55017090,-7.43414974,-510.000000,156.000000
